ID,标题,年份,副标题（国家/类型/导演/演员）,评分,海报,评分人数
1292760,贵妇失踪记 The Lady Vanishes,1938,"  英国 / 喜剧,悬疑,惊悚 / 阿尔弗雷德·希区柯克 / 玛格丽特·洛克伍德,迈克尔·雷德格瑞夫,保罗·卢卡斯,梅·惠蒂,西塞尔·帕克,林登·塔拉维尔,纳恩顿·韦恩,巴西尔·拉德福德,玛丽·克莱尔,乔姬·韦瑟斯,凯瑟琳·拉塞,阿尔弗雷德·希区柯克,Emile Boreo,Sally Stewart,Philip Leaver,Selma Vaz Dias,Josephine Wilson,Wallace Bosco ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2155703968.jpg,25627
1298412,三十九级台阶 The 39 Steps,1935,"  英国 / 悬疑,惊悚,犯罪 / 阿尔弗雷德·希区柯克 / 罗伯特·多纳特,玛德琳·卡洛,露西·曼海姆,戈弗雷·特尔,佩吉·阿什克罗福特,约翰·劳里,海伦哈耶,怀利·沃森,格斯·麦克诺顿,查尔斯·贝内特,马修·博尔顿,阿尔弗雷德·希区柯克,迈尔斯·马勒森,弗雷德里克·派珀,约翰·特恩布尔,Frank Cellier,Jerry Verno,Peggy Simpson,Ivor Barnard,Noel Birkin,Carleton Hobbs,Vida Hope,Elizabeth Inglis,James Knight,Hilda Trevelyan,S.J. Warmington ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2250578848.jpg,33106
1295568,深闺疑云 Suspicion,1941,"  美国 / 剧情,悬疑,惊悚 / 阿尔弗雷德·希区柯克 / 加里·格兰特,琼·芳登,塞德里克·哈德威克,奈杰尔·布鲁斯,梅·惠蒂,伊莎贝尔·琼斯,希瑟·安吉尔,Reginald Sheffield,里奥.G.卡罗尔,比利·贝文,菲丝·布鲁克,李奥纳多·凯瑞,大卫·克莱德,克莱德·库克,雷克斯·埃文斯,爱德华·菲尔丁,加文·戈登,阿尔弗雷德·希区柯克,奥布里·马瑟,希尔达普洛赖特,Auriol Lee,Violet Campbell,Alec Craig,Vernon Downing,Lumsden Hare,Gertrude Hoffman,Kenneth Hunter,Rita Page,Clara Reid,Maureen Roden-Ryan,Donald Stuart,Denis Tankard,Ben Webster,Constance Worth ",7.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1071785832.jpg,22791
1301230,夺魂索 Rope,1948,"  美国 / 悬疑,惊悚,犯罪 / 阿尔弗雷德·希区柯克 / 约翰·道尔,法利·格兰杰,詹姆斯·斯图尔特,伊迪丝·埃文森,道格拉斯·迪克,琼·钱德勒,塞德里克·哈德威克,康丝坦斯·柯莉儿,Dick Hogan ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2154845412.jpg,54329
1301233,擒凶记 The Man Who Knew Too Much,1956,"  美国 / 剧情,悬疑 / 阿尔弗雷德·希区柯克 / 詹姆斯·斯图尔特,多丽丝·黛,布伦达·德·班泽,伯纳德·迈尔斯,拉尔夫·杜鲁门,丹尼尔·盖林,阿兰·莫布雷,希拉里·布鲁克,克里斯托弗·奥尔森,雷吉·纳尔德,理查德·沃迪斯,诺埃尔·威尔曼,伊夫·布雷维尔,卡罗琳·琼斯,伯纳德·荷曼,帕特里克·艾亨,弗兰克·艾伯森,弗兰克·贝克,奥利弗·克罗斯,Mogens Wieth,Alix Talton,Frank Atkinson,沃尔特·培根,Betty Bascomb,Eumenio Blanco,Lovyss Bradley,克利福德·巴克顿,Albert Carrier,Alex Frazer,Wolf Frees ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1974127691.jpg,21189
1295820,狂凶记 Frenzy,1972,"  英国 / 惊悚,犯罪 / 阿尔弗雷德·希区柯克 / 乔·芬奇,巴里·福斯特,芭芭拉·雷吉-亨特,安娜·玛西,亚历克·马克温,维维恩·莫坚特,比莉·怀特劳,克莱夫·斯威夫特,伯纳德·克理宾斯,迈克尔·贝茨,吉恩·马修,埃尔茜·伦道夫,杰拉尔·德西姆,迈克尔·比尔顿,哈里·弗雷德尔,阿尔弗雷德·希区柯克,罗伯特·里耶蒂,迈克尔·谢尔德,苏珊·特拉维斯,丽塔·韦伯,理查德·怀勒,Madge Ryan,John Boxer,Jimmy Gardner,Noel Johnson,Brian Badcoe,Joby Blanshard,Gerry Cowper,Otto Friese,John Golightly,Barry Keegan,Jack Silk,Reg Thomason ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2359406828.jpg,19599
1293817,辣手摧花 Shadow of a Doubt,1943,"  美国 / 剧情,悬疑,犯罪 / 阿尔弗雷德·希区柯克 / 特雷莎·怀特,约瑟夫·科顿,麦克唐纳·凯瑞,亨利·崔佛斯,帕特里夏·科林奇,休姆·克罗宁,华莱士·福特,艾德娜梅沃娜考特,查尔斯·贝茨,欧文·培根,克拉伦斯·缪斯,弗吉尼亚·布里萨克,爱德华·菲尔丁,阿尔弗雷德·希区柯克,鲁思李,约翰·麦圭尔,雪莉·米尔斯,格兰丁·罗德,Janet Shaw,Estelle Jewell,Bill Bates,Frances Carson,Earle S. Dewey,萨拉·爱德华兹,Vaughan Glaser,Shep Houghton,Eily Malyon,Constance Purdy,Isabel Randolph,Edwin Stanley,米内尔娃·尤雷卡尔 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1762386614.jpg,25565
1298095,射杀钢琴师 Tirez sur le pianiste,1960,"  法国 / 剧情,爱情,惊悚,犯罪 / 弗朗索瓦·特吕弗 / 查尔·阿兹纳弗,玛丽·杜布瓦,妮科尔·贝尔热,米歇尔·梅奇 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2178294262.jpg,6845
1303463,冷酷祭典 La cérémonie,1995,"  法国,德国 / 剧情,惊悚,犯罪 / 克洛德·夏布洛尔 / 伊莎贝尔·于佩尔,桑德里娜·博内尔,让-皮埃尔·卡塞尔,杰奎琳·比塞特,维吉妮·拉朵嫣 ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2304513161.jpg,11572
1294584,雌雄大盗 Bonnie and Clyde,1967,"  美国 / 动作,传记,犯罪 / 阿瑟·佩恩 / 沃伦·比蒂,费·唐纳薇,迈克尔·波拉德,吉恩·哈克曼,埃斯特尔·帕森斯,吉恩·怀尔德 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2359309071.jpg,45705
1303654,杀人短片 Krótki film o zabijaniu,1988,"  波兰 / 剧情,犯罪 / 克日什托夫·基耶斯洛夫斯基 / 米罗斯洛·巴卡,克日什托夫·格洛比什,扬·特萨利兹,比涅尤·扎塔西奇斯,芭芭拉·杰坎,亚历山大·贝德纳茨,杰吉·泽斯,兹齐斯瓦夫·托比亚兹,阿图尔·巴奇斯,克里斯提娜·杨达,奥尔基尔德·鲁卡斯瑟维克茨 ",8.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2497615647.jpg,13738
1295873,偷自行车的人 Ladri di biciclette,1948,"  意大利 / 剧情,犯罪 / 维托里奥·德西卡 / 兰贝托·马乔拉尼,恩佐·斯泰奥拉,莉安拉·卡雷尔,吉诺·萨尔塔梅伦达,福斯托·圭尔佐尼,朱里奥巴蒂费里,南多·布鲁诺,梅莫·卡罗泰努托,赛尔乔·莱昂内,切柯·里索内,翁贝托·斯帕达罗,Elena Altieri,Carlo Jachino ",9.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p759707912.jpg,92494
1294940,复仇在我 復讐するは我にあり,1979,"  日本 / 剧情,犯罪 / 今村昌平 / 绪形拳,三国连太郎,日向铃子,倍赏美津子,根岸季衣,小川真由美,清川虹子,绘泽萠子,白川和子,殿山泰司,弗兰克堺,平田昭彦,辻万长,北村和夫,火野正平,河原崎长一郎,菅井琴,石堂淑朗,加藤嘉,梅津荣,中村美代子,桂玉木,铃木正幸,西尾麻里,大方斐纱子 ",8.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2874692838.jpg,11494
1303571,骗子 Il bidone,1955,"  意大利,法国 / 剧情,喜剧 / 费德里科·费里尼 / 布罗德里克·克劳福德,朱丽叶塔·马西纳,理查德·贝斯哈特,佛朗哥·法布里齐,Sue Ellen Blake,Irene Cefaro,Alberto De Amicis,洛雷拉·德卢卡,Giacomo Gabrielli,里卡尔多·加罗内,Paul Grenter,Emilio Manfredi,Lucetta Muratori,Mario Passante,Sara Simoni,Xenia Valderi,Maria Zanoli,埃托雷·贝维拉夸,Gino Buzzanca,Ada Colangeli ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528209564.jpg,7056
1438068,第二口气 Le deuxième souffle,1966,"  法国 / 剧情,犯罪 / 让-皮埃尔·梅尔维尔 / 利诺·文图拉,保罗·默里斯,雷蒙·佩尔格兰,克里斯蒂娜·法布雷加 ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1354541308.jpg,1411
1299521,赌徒鲍伯 Bob le flambeur,1956,"  法国 / 剧情,犯罪 / 让-皮埃尔·梅尔维尔 / 罗杰·杜切斯尼,伊莎贝拉·科瑞,丹尼尔·柯西,让-皮埃尔·梅尔维尔 ",7.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504561623.jpg,1623
1401619,驴子巴特萨 Au hasard Balthazar,1966,"  法国,瑞典 / 剧情,犯罪 / 罗伯特·布列松 / 安妮·维亚泽姆斯基,Walter Green,François Lafarge,Philippe Asselin ",8.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1370491619.jpg,7369
1302889,脂粉金刚 Les Félins,1964,"  法国 / 剧情,惊悚,犯罪 / 雷内·克莱芒 / 阿兰·德龙,简·方达,洛拉·奥尔布赖特 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2255076357.jpg,584
1296683,大小通吃 Mélodie en sous-sol,1963,"  法国,意大利 / 剧情,爱情,犯罪 / 亨利·韦纳伊 / 让·迦本,阿兰·德龙 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2545936447.jpg,318
1303558,洛可兄弟 Rocco e i suoi fratelli,1960,"  法国,意大利 / 剧情,犯罪 / 卢基诺·维斯康蒂 / 阿兰·德龙,雷纳托·萨尔瓦托雷,安妮·吉拉尔多,卡汀娜·帕辛欧,亚历山德拉·帕纳罗,Spiros Focás,Max Cartier,科拉多·帕尼,Rocco Vidolazzi,克劳迪亚·莫里,阿德里娅娜·阿斯蒂,恩佐·菲耶尔蒙特,尼诺·卡斯泰尔诺沃,罗萨里奥·博雷利,雷纳托·泰拉,克劳迪娅·卡汀娜 ",8.4,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2338867519.jpg,3917
1298894,夜阑人未静 The Asphalt Jungle,1950,"  美国 / 剧情,犯罪,黑色电影 / 约翰·休斯顿 / 斯特林·海登,路易斯·卡尔亨,简·哈根,詹姆斯·惠特摩,山姆·谢斐,约翰·麦克因泰,马克·劳伦斯,巴里·凯利,安东尼·卡卢索,Teresa Celli,玛丽莲·梦露,威·威利·戴维斯,多萝西·特里,布拉德·德克斯特,玛丽·安德森,Ray Bennett,大卫·邦德,Chet Brandenburg,本尼·伯特,弗兰克·卡迪,大卫·克拉克,John Cliff,Harry Cody,Gene Coogan,亨利·柯登,查克·考特尼,约翰·克劳福德,拉尔夫·邓恩,吉恩·埃文斯,帕特·弗莱厄蒂,亚历克斯·格里,Sol Gorss,弗莱德·格兰姆,William Haade,Don Haggerty,托马斯·布朗·亨利,Wesley Hopper,George Lynn,斯特罗瑟·马丁,Howard M. Mitchell,拉尔夫·蒙哥马利,阿尔贝托·莫林,Raymond Roe,Henry Rowland,蒂姆·瑞安,Jack Shea,查尔兹·歇洛克,J. Lewis Smith,海伦·斯坦利,杰克·斯托尼,雷·蒂尔,Harlan Warde,杰克·瓦尔登,威廉·华盛顿,Constance Weiler,Judith Wood,Victor Wood,Wilson Wood,杰夫约克 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1029887452.jpg,2151
1305498,神机妙算 Le clan des Siciliens,1969,"  法国 / 剧情,犯罪 / 亨利·韦纳伊 / 让·迦本,阿兰·德龙,利诺·文图拉,伊琳娜·德米克,阿梅德奥·纳扎里,凯伦.布朗盖农,伊夫·布雷维尔,格雷德·布尔,伊莉莎·瑟伽尼,拉乌尔·德尔福斯,雅克·迪比,Yves Lefebvre,爱德华·米克斯,萨莉·内斯比特 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2370720699.jpg,741
1305032,四海本色 Night and the City,1950,"  英国,美国 / 悬疑,惊悚,犯罪,运动,黑色电影 / 朱尔斯·达辛 / 理查德·威德马克,吉恩·蒂尔尼,乔姬·韦瑟斯,休·马洛威,弗朗西斯·L·沙利文,赫伯特·罗姆,斯坦尼斯劳斯·兹比什科,迈克·马祖尔凯,查尔斯·法雷尔,埃达·里夫,肯·里士满,阿德莱德·霍尔,埃利奥特·梅卡姆,贝蒂·马斯登,德里克·布洛姆菲尔德,克利福德·巴克顿,欧内斯特·布彻,彼得·巴特沃思,爱德华 切普曼,帕特里夏·戴维森,莫琳·德莱尼,奥布里·德克斯特,斯坦利·埃斯卡内,詹姆斯·海特,凯·肯戴尔,阿瑟·洛夫格罗夫,费迪·梅恩,吉布·麦克劳克林,麦克唐纳·帕克,查尔斯·巴顿,菲利普·雷,约翰尼·斯科菲尔德,约翰·夏普,阿兰·提尔文,C·丹尼尔·沃伦,布莱恩·韦斯克 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2303444190.jpg,3184
1302338,漩涡之外 Out of the Past,1947,"  美国 / 剧情,惊悚,黑色电影 / 雅克·特纳 / 罗伯特·米彻姆,简·格里尔,柯克·道格拉斯,朗达·弗莱明 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2197079707.jpg,4134
1464169,血溅虎头门 Brute Force,1947,"  美国 / 剧情,惊悚,犯罪,黑色电影 / 朱尔斯·达辛 / 伯特·兰卡斯特,休姆·克罗宁,查尔斯·比克福德,伊冯娜·德·卡洛,安·布莱思 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2362743501.jpg,1224
1299245,不夜城 The Naked City,1948,"  美国 / 剧情,悬疑,惊悚,犯罪,黑色电影 / 朱尔斯·达辛 / 弗兰克·康罗伊,特·德·科若,豪斯·詹姆森,安妮·萨金特,巴里·菲茨杰拉德,霍华德·达夫 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2204471552.jpg,2076
1783575,冒一切风险的阶级 Classe tous risques,1960,"  法国,意大利 / 剧情,爱情,惊悚,犯罪 / 克洛德·索泰 / 利诺·文图拉,桑德拉·米洛,让-保罗·贝尔蒙多,马塞尔·达里奥,米歇尔·阿旦 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553087306.jpg,773
1303579,被遗忘的人们 Los Olvidados,1950,"  墨西哥 / 剧情,犯罪 / 路易斯·布努埃尔 / Estela Inda,Alfonso Mejía,Roberto Cobo,Alma Delia Fuentes ",8.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2213281841.jpg,2446
3804629,招魂 The Conjuring,2013,"  美国 / 悬疑,惊悚,恐怖 / 温子仁 / 维拉·法米加,帕特里克·威尔森,莉莉·泰勒,朗·里维斯顿,珊莉·卡斯韦尔,哈蕾·麦克法兰,乔伊·金,麦肯吉·弗依,凯拉·迪弗,山农·库克,约翰·布罗特顿,斯特林·杰里斯,玛丽恩·盖约特,莫甘娜·布里吉尔斯,艾米·蒂普顿 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1936517673.jpg,319035
1895120,死寂 Dead Silence,2007,"  美国 / 悬疑,恐怖 / 温子仁 / 唐尼·沃尔伯格,安贝·瓦莱塔,瑞恩·柯万腾,迈克尔·费尔曼,鲍勃·冈顿,劳拉·里根 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1235830609.jpg,259350
1466007,寂静岭 Silent Hill,2006,"  加拿大,法国 / 悬疑,恐怖 / 克里斯多夫·甘斯 / 拉达·米切尔,祖蒂·弗兰,肖恩·宾,劳瑞·侯登,黛博拉·卡拉·安格,金·寇兹,谭雅·艾伦,艾丽丝·克里奇 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p554634907.jpg,266936
1301459,小岛惊魂 The Others,2001,"  美国,西班牙,法国,意大利 / 剧情,悬疑,恐怖 / 亚历杭德罗·阿梅纳瓦尔 / 妮可·基德曼,菲奥纽拉·弗拉纳根,克里斯托弗·埃克莱斯顿,阿拉济纳·曼恩,詹姆斯·本特利,埃里克·赛克斯,伊莲·卡西迪,勒妮·阿舍森,戈登·雷德,基思·艾伦,米歇尔·费尔利 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p492298664.jpg,271871
1300300,死神来了 Final Destination,2000,"  美国,加拿大 / 惊悚,恐怖 / 黄毅瑜 / 戴文·萨瓦,艾丽·拉特,科尔·史密斯,克里森·克拉克,丹尼尔·洛巴克,罗杰·格午埃文·史密斯,查德·多纳拉,西恩·威廉·斯科特,托尼·托德,阿曼达·达特曼,布兰登·费尔,Forbes Angus,Lisa Marie Caruk,克里斯汀·查特莱恩,芭芭拉·泰森 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2867790676.jpg,314994
3011308,孤儿怨 Orphan,2009,"  美国,加拿大,德国,法国 / 悬疑,惊悚,恐怖 / 佐米·希尔拉 / 维拉·法米加,彼得·萨斯加德,伊莎贝拉·弗尔曼,希·庞德,吉米·本内特,玛格·马丁戴尔,卡瑞尔·罗登,阿娅娜·恩吉妮尔,萝丝玛丽·邓斯莫尔,杰米·杨,洛瑞·埃尔斯,布兰登·沃尔,盖内尔·威廉姆斯,穆斯塔法·阿卜杜勒卡里姆,兰登·诺里斯 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1592298962.jpg,459207
1418752,万能钥匙 The Skeleton Key,2005,"  美国,德国 / 剧情,悬疑,恐怖 / 伊恩·索夫特雷 / 凯特·哈德森,吉娜·罗兰兹,约翰·赫特,彼得·萨斯加德,乔伊·布赖恩特,麦克辛·巴内特,法隆尼·R·哈里斯,马龙·泽瑟,安·达芮普,迪内·泰勒,楚拉·M·马库斯,松雅·斯塔森,托马斯·尤斯卡利,珍·阿普加,弗里斯特·兰蒂斯 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p810384382.jpg,343565
1917205,来自伦敦的男人 A Londoni férfi,2007,"  法国,德国,匈牙利 / 剧情,悬疑,犯罪 / 贝拉·塔尔,阿尼亚斯·赫拉尼茨基 / 米罗斯拉夫·克罗博特,蒂尔达·斯文顿,艾丽卡·博克,亚诺什·德尔日,阿吉·西尔泰什,伊斯特万·莱纳特,久洛·保尔,米哈伊·科莫斯,考蒂·拉扎尔,埃娃·奥尔马希·奥尔贝特,Ágnes Kamondy,拉斯洛·费卢戈希,Philippe Guerrini,Jacques Pilippi,奥尔弗雷德·亚劳伊 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1415403812.jpg,1604
1438066,隐藏摄像机 Caché,2005,"  法国,奥地利,德国,意大利,美国 / 剧情,悬疑,惊悚 / 迈克尔·哈内克 / 丹尼尔·奥特伊,朱丽叶·比诺什,莫里斯·贝尼舒,安妮·吉拉尔多,贝尔纳·勒科克,沃尔里德·阿非基尔,莱斯特·马克登斯基,丹尼尔·杜瓦尔,娜塔莉·理查德,德尼·波达利德斯,爱伊莎·玛依卡,克里斯蒂安·贝内代蒂 ",7.6,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2196346399.jpg,13940
1293824,蝴蝶梦 Rebecca,1940,"  美国 / 剧情,爱情,悬疑 / 阿尔弗雷德·希区柯克 / 劳伦斯·奥利弗,琼·芳登,乔治·桑德斯,朱迪丝·安德森,奈杰尔·布鲁斯,莱吉纳德·戴尼,C.奥布雷·史密斯,格拉黛丝·库珀,梅尔维尔·库珀,里奥.G.卡罗尔,李奥纳多·凯瑞,爱德华·菲尔丁,福里斯特·哈维,比利·贝文,埃贡·布雷赫尔,基诺科拉多,阿尔弗雷德·希区柯克,莱兰·霍奇森,威廉·H·奥布莱恩,Florence Bates,Lumsden Hare,Philip Winter,Alphonse Martell,Ronald R. Rondell,菲利斯 · 伍德沃德 ",8.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1071757804.jpg,86706
1310175,群鸟 The Birds,1963,"  美国 / 悬疑,惊悚,灾难 / 阿尔弗雷德·希区柯克 / 罗德·泰勒,杰西卡·坦迪,苏珊娜·普莱舍特,蒂比·海德莉,维罗尼卡·卡维特,艾塞尔·格里菲斯,查尔斯·麦格劳,鲁斯·麦克德维特,朗尼·查普曼,乔·马特尔,马尔科姆·阿特伯里,约翰·麦戈文,卡尔·斯温森,理查德·迪肯,伊莉莎白·威尔森,比尔·奎因,多琳郎,摩根·布尼塔尼,阿尔弗雷德·希区柯克,戴尔·麦肯南,罗珊妮·图尼斯,Doodles Weaver,Darlene Conley,Renn Reed,Jeannie Russell ",8.1,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1493936502.jpg,66739
1294072,罗拉秘史 Laura,1944,"  美国 / 剧情,爱情,悬疑,黑色电影 / 奥托·普雷明格 / 吉恩·蒂尔尼,达纳·安德鲁斯,克利夫顿·韦伯,文森特·普莱斯,朱迪丝·安德森 ",7.7,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2185402527.jpg,3051
1292584,上海小姐 The Lady from Shanghai,1947,"  美国 / 剧情,悬疑,犯罪,黑色电影 / 奥逊·威尔斯 / 丽塔·海华斯,奥逊·威尔斯,埃弗雷特·斯隆,格伦·安德斯 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p900360009.jpg,6926
1302923,兰闺艳血 In a Lonely Place,1950,"  美国 / 剧情,爱情,悬疑,惊悚,黑色电影 / 尼古拉斯·雷 / 亨弗莱·鲍嘉,格洛丽亚·格雷厄姆,弗兰克·洛夫乔伊,卡尔·本顿·里德,阿特·史密斯,杰芙·唐内尔,玛莎·斯图尔特 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2295801229.jpg,3546
1299236,漫长的告别 The Long Goodbye,1973,"  美国 / 剧情,悬疑,惊悚,犯罪 / 罗伯特·奥特曼 / 埃利奥特·古尔德,妮娜·范·帕朗特,斯特林·海登,亨利·吉布森,大卫·阿金,吉姆·布顿,沃伦·贝林格,Jo Ann Brody,斯蒂芬·科伊特,杰克·奈特,Pepe Callahan,Pancho Córdova,恩里克·卢塞罗,拉特安亚·阿尔达,杰克·雷利,罗伯特·奥特曼,大卫·卡拉丁,Danny Goldman,卡尔·哥特列布,凯特·默塔格,阿诺·施瓦辛格,乔治·维内尔 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2359737917.jpg,2551
1293582,猎人之夜 The Night of the Hunter,1955,"  美国 / 惊悚,犯罪,黑色电影 / 查尔斯·劳顿 / 罗伯特·米彻姆,谢利·温特斯,丽莲·吉许,詹姆斯·格利森,伊馥林·瓦登 ",8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2364119369.jpg,8505
1294979,足迹 Sleuth,1972,"  英国,美国 / 悬疑,惊悚 / 约瑟夫·L·曼凯维奇 / 劳伦斯·奥利弗,迈克尔·凯恩,亚历克·考索恩,John Matthews,Eve Channing,Teddy Martin ",8.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1063486485.jpg,4643
1301234,伸冤记 The Wrong Man,1956,"  美国 / 剧情,犯罪,黑色电影 / 阿尔弗雷德·希区柯克 / 亨利·方达,维拉·迈尔斯,安东尼·奎尔 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574990079.jpg,4031
1303567,阿卡丁先生 Mr. Arkadin,1955,"  法国,西班牙,瑞士 / 剧情,犯罪,黑色电影 / 奥逊·威尔斯 / 奥逊·威尔斯,迈克尔·雷德格瑞夫,帕特丽夏·梅迪纳,阿基姆·坦米罗夫,米沙·奥尔 ",7.8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2206325988.jpg,1036
1303556,泯灭天使 El ángel exterminador,1962,"  墨西哥 / 剧情,喜剧,悬疑,奇幻 / 路易斯·布努埃尔 / 西尔维娅·皮纳尔,恩里克·兰巴尔,克劳迪奥·布鲁克 ",8.3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1691815236.jpg,4970
26712750,双峰：遗失的碎片 Twin Peaks: The Missing Pieces,2014,"  美国,法国 / 剧情,爱情,悬疑 / 大卫·林奇 / 克里斯·艾塞克,基弗·萨瑟兰,凯尔·麦克拉克伦,大卫·鲍伊 David Bowie,雪莉·李,雷·怀斯,梅晨·阿米克,达纳·艾希布鲁克,杰克·南斯,莫伊拉·凯利,弗兰克·席尔瓦,海瑟·格拉汉姆,林尼·冯·多伦,陈冲,大卫·林奇,米盖尔·弗尔,迈克尔·J·安德森,Harry Goaz,迈克尔·昂吉恩,佩吉·利普顿,詹姆斯·马歇尔,埃沃雷特·麦克吉尔,埃里克·达雷,拉斯·坦布林,迈克尔·霍斯,格蕾丝·扎布里斯基,克里斯·马尔基,凯瑟琳·E·考森 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2382977993.jpg,2179
1293925,橡皮头 Eraserhead,1977,"  美国 / 恐怖,奇幻 / 大卫·林奇 / 杰克·南斯,夏洛特·斯图尔特,艾伦·约瑟夫,珍妮·贝茨,小哈尔·兰登 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1334208717.jpg,15894
1297203,着魔 Possession,1981,"  法国,西德 / 剧情,恐怖 / 安德烈·祖拉斯基 / 伊莎贝尔·阿佳妮,山姆·尼尔,玛吉特·卡斯滕森,莱斯利·马尔顿,海因茨·贝能特,约翰娜·霍费尔,卡罗尔·杜瑞,肖恩·劳顿,马克西米利安·露丝莱恩,托马斯·弗雷 ",7.9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2633303314.jpg,35498
1296332,阴风阵阵 Suspiria,1977,"  意大利 / 恐怖 / 达里奥·阿基多 / 杰西卡·哈珀,斯蒂芬妮娅·卡西尼,弗拉维奥·布奇,米格尔·波塞,芭芭拉·马尼奥尔菲,苏珊娜·亚维科利,埃娃·阿克森,鲁道夫·申德勒,乌多·基尔,阿莉达·瓦利,琼·贝内特,玛格丽特·霍洛维茨,Jacopo Mariani,Fulvio Mingozzi,弗兰卡·斯坎列蒂 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220607722.jpg,19499
1296791,"诺斯费拉图 Nosferatu, eine Symphonie des Grauens",1922,"  德国 / 恐怖,奇幻 / F·W·茂瑙 / 马科斯·夏瑞克,约翰·戈托特,格里塔·斯楚瑞德 ",8.2,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2673132785.jpg,14905
1297735,没有面孔的眼睛 Les yeux sans visage,1960,"  法国,意大利 / 剧情,恐怖 / 乔治·弗朗叙 / 皮埃尔·布拉瑟,爱迪丝·斯考博,阿莉达·瓦利,朱丽叶特·麦涅勒,亚历山大·里尼奥,贝亚特丽斯·阿尔塔里巴,夏尔·布拉韦特,克洛德·布拉瑟,米歇尔·埃切韦里,伊薇特·埃蒂耶旺,勒内·热南,吕西安·于贝尔,马塞尔·佩雷斯,弗朗索瓦·介朗 ",7.5,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1917242779.jpg,6563
